ID_neurona,rata,sesion,mean_rate,std_rate,firing_rate,ISI_peak_time,ISI_index,ISI_ratio,CV,CV2,peak_time_ccg,potencia_tot,ancho_banda,frec_dominante,pot_frec_dominante,pot_rango_freq,AUC,AUC_depol,AUC_repol,AUC_asimetria,wf_invertida,asimetria,value_min,value_max_1,value_max_2,duracion,dur_1max_min,dur_2max_min,dur_1max_2max,pendiente_depol,pendiente_repol,proporcion_energia,clu_metric_error,tetrodo,type,calidad,estructura,estructura_fina,m_pre,m_post,DA,ISI_time,ID,peak_ratio,peak_amplitude,slope_ratio,power_ratio,AUC_tiempo_tot
17,16,15,0.42909409239394,0.26985929556687,0.21072970940481,32.0,0.0,0.0,1.17,1.02,4.8,1911735.52,6909.11,2031,276.66,711373.93,1366858.54,1.08,1.26,1.17,0,4.36833126894221,-0.986998784920607,2.70579385133854,0.0596214093116688,0.362453205667366,0.25,1.78,2.03,-0.461599079532394,0.0180451757626254,3.35,,2,SU,2,VTA,VTA_c,0.08,0.16,2.0,32.0,17,0.26727706701680687,-0.4654458659663862,-1.0,0.0003887581966312991,2.34
43,16,15,0.515478693503755,0.289101031900672,5.36731515250243,12.0,0.645890177512148,0.006685292356815,2.22,0.95,14.4,2097499.54,5466.49,2214,383.63,547563.48,1516406.03,1.01,1.2,1.18,0,-4.77911957571822,-1.0,0.373276145516775,0.258300748487055,0.166548907726899,0.18,0.34,0.52,-0.228879357586126,0.114390977135187,1.21,,7,SU,1,SNc,SNc_l,2.16,20.34,3.0,12.0,43,0.728185662632108,0.45637132526421603,-8.416666666666666,0.0007001223165498582,2.21
48,16,14,0.462004217837004,0.297048498182771,1.75330950321357,28.0,1.69627056433113,0.0044792833146696,1.45,1.04,2.8,2486507.85,8622.22,1207,288.35,1462907.82,1919013.56,1.63,1.9,1.17,0,-3.70710361945967,-1.0,0.152153999736295,0.341425681519413,0.249145853178764,0.31,0.49,0.8,-0.11521539997363,0.0838391050949634,1.16,,1,SU,1,VTA,VTAcl,1.26,18.09,3.0,28.0,48,0.745475514429778,0.49095102885955605,-13.357142857142858,0.00019706858582058755,3.53
50,16,14,0.497451655389384,0.292744017867187,10.666246584329,44.0,0.0,0.0,0.88,0.64,5.4,4710736.55,5214.28,2822,903.26,1176118.03,3302639.07,0.83,0.92,1.11,0,5.7767037812081,-1.0,2.53392935806903,0.025531034678691,0.152598477491975,0.15,1.81,1.97,-0.706785871613806,0.0173818819437066,5.77,,2,SU,1,VTA,VTA_c,7.91,16.5,3.0,44.0,50,0.2829711345861222,-0.43405773082775556,-1.0859671302149176,0.0007674117772330185,1.75
51,16,14,0.443461043308536,0.363641142440423,0.606310803894393,60.0,1.14126959627808,0.0009254974548819,1.59,0.97,12.4,4242841.71,10360.08,981,409.5,2743415.24,3248947.62,1.66,2.06,1.24,0,-3.31405394446333,-1.0,0.255374617169713,0.338018911225782,0.24918771539359,0.34,0.71,1.04,-0.114124965197247,0.0581747352706862,1.26,,2,SU,1,VTA,VTA_c,7.32,1.24,1.0,60.0,51,0.7473735921145412,0.4947471842290823,0.8306010928961749,0.0001492442261454352,3.7199999999999998
52,16,14,0.503797508069761,0.290197732393849,4.10423617714821,176.0,0.261423823777985,0.0002050020500205,0.77,0.61,4.2,4785685.44,9577.16,1961,499.65,2802912.45,3443994.7,1.38,1.6,1.16,0,-4.95073348535211,-1.0,0.102618932626965,0.220010942085827,0.185065379747815,0.34,0.71,1.04,-0.100238084784269,0.0530439540037316,1.15,,2,SU,1,VTA,VTA_c,3.76,0.02,1.0,176.0,52,0.8196647796374031,0.6393295592748064,0.9946808510638298,0.00017822923714997163,2.98
54,16,14,0.503354623388199,0.289818915280528,3.81454188463068,12.0,1.0517050381873,0.0036762002793912,1.01,0.92,4.2,3128672.25,10888.4,869,287.31,2255246.42,2463412.2,1.94,2.27,1.17,0,-3.11797546015828,-1.0,0.235117981423117,0.323354800011146,0.313203315218757,0.4,0.74,1.14,-0.0950090754940858,0.0551397833337977,1.16,,2,SU,1,VTA,VTA_c,4.87,1.21,1.0,12.0,54,0.755655248306484,0.511310496612968,0.7515400410677618,0.00012738005030853605,4.21
55,16,14,0.512372750532542,0.293032405748893,3.61935579790057,54.0,0.361013851883884,7.74893452150329e-05,0.88,0.91,4.4,7411954.9,5531.01,3415,1339.83,2345169.85,5141666.23,0.77,1.01,1.32,0,3.21240360799919,-1.0,1.73210715756357,0.079080701370665,0.266866296839369,0.15,1.08,1.23,-0.546421431512714,0.030830877182019,2.66,,2,SU,1,VTA,VTA_c,5.88,0.27,1.0,54.0,55,0.36601785447236146,-0.26796429105527697,0.9540816326530612,0.0005709884819226485,1.78
58,16,14,0.409831421045513,0.2902516225275,5.31854042361571,30.0,0.76813419826124,0.0035857414047669,1.64,0.89,33.4,1958598.09,4106.82,2973,476.8,540741.4,1370301.15,0.83,0.89,1.07,0,-6.41072962949131,-1.0,0.266673680059572,0.216511032988407,0.1224468601823,0.15,0.15,0.31,-0.253334736011915,0.243302206597681,1.07,,2,SU,1,VTA,VTA_c,4.88,0.01,2.0,30.0,58,0.7894693130064642,0.5789386260129282,0.9979508196721312,0.0008809755473855091,1.72
59,16,14,0.464233374070221,0.285202613341986,28.2271051546634,106.0,3.45812273129293,0.129744068672257,19.48,0.96,8.4,1502942.75,2459.36,4132,610.86,75463.53,1108232.44,0.52,0.61,1.18,0,-0.779482172004112,-1.0,0.914325160491185,0.0956627017810387,0.0917607251771534,0.12,0.12,0.25,-0.478581290122793,0.273915675445259,1.52,,2,SU,1,VTA,VTA_c,0.23,0.0,2.0,8.4,59,0.5223772954764989,0.0447545909529979,1.0,0.008029771911414603,1.13
60,16,14,0.504260737852686,0.288748653432216,38.3330330589827,16.0,7.84955518310204,0.339817686995201,3.56,0.99,3.0,2564579.68,2217.32,4061,1156.09,134367.1,1898376.14,0.55,0.58,1.06,0,-4.79577605753873,-1.0,0.577145848505314,0.328128749291078,0.0977781797597425,0.15,0.12,0.28,-0.315429169701064,0.33203218732277,1.32,,2,SU,1,VTA,VTA_c,16.84,20.28,2.0,3.0,60,0.6340567684007892,0.2681135368015783,-0.20427553444180524,0.008530569565253,1.13
61,16,14,0.482065084698076,0.290357780679184,4.93770320266817,162.0,0.630166672754057,0.000795183460184,0.76,0.64,23.6,3510869.78,10983.68,1051,319.62,2403818.38,2703806.61,1.78,2.12,1.19,0,-3.37857422239218,-1.0,0.181591344353701,0.281310467464913,0.305452606954423,0.4,0.71,1.11,-0.0908916418733614,0.055709150759344,1.16,,2,SU,1,VTA,VTA_c,1.93,0.0,2.0,162.0,61,0.780450972182028,0.5609019443640559,1.0,0.00013294577931882446,3.9000000000000004
84,16,14,0.345672314360743,0.259359517073511,4.84599939467859,18.0,0.831151702849349,0.0069448463452746,2.47,0.94,17.6,2702414.52,8807.25,1512,306.81,1514210.08,2019247.61,1.41,1.69,1.2,0,-3.91259248049273,-1.0,0.0790880938191006,0.336583957168718,0.207438749285248,0.89,0.37,1.26,-0.0372099342696241,0.111381996430726,1.15,,7,SU,1,SNc,SNc_l,0.79,5.58,3.0,18.0,84,0.7481759710166634,0.49635194203332683,-6.063291139240506,0.00020257945092972847,3.0999999999999996
85,16,14,0.432835551142154,0.286982723556282,6.1859406624896,20.0,0.495749552465716,0.004715056444666,2.31,0.88,39.2,2480762.26,6710.04,1895,369.65,943595.15,1822003.33,1.2,1.44,1.21,0,-4.35197760699979,-1.0,0.115196136547901,0.369885754999731,0.183357692978119,0.25,0.31,0.55,-0.139399517068487,0.136988575499972,1.16,,7,SU,1,SNc,SNc_l,0.53,11.05,3.0,39.2,85,0.7299878813618267,0.45997576272365337,-19.849056603773587,0.0003915929916030767,2.6399999999999997
87,16,14,0.47444296050489,0.25450409583776,3.71134004566993,16.0,0.37111214144707,0.0020403536613012,1.75,0.96,20.0,2323862.07,7543.35,1621,308.03,964662.75,1736757.27,1.38,1.57,1.13,0,-4.58403235684608,-1.0,0.151429681792536,0.262980044463915,0.206486744468022,0.31,0.37,0.68,-0.115142968179254,0.105248337038659,1.12,,7,SU,1,SNc,SNc_l,0.78,8.95,3.0,16.0,87,0.7917781475513814,0.583556295102763,-10.474358974358973,0.000319211738204135,2.95
89,16,13,0.508034084737891,0.283753248038353,7.52450746593662,20.0,0.289901547512155,0.0034665579119086,2.52,0.79,22.2,2022846.25,9022.51,1593,224.18,1103283.55,1411413.6,1.29,1.32,1.02,0,5.50653505340316,-0.562573007660938,5.02590405085562,0.108801242790243,0.809884052883403,0.68,1.6,2.27,-0.254021684478026,0.0129110432779073,12.23,,1,SU,2,VTA,VTAcl,0.67,1.83,2.0,20.0,89,0.10066660411598273,-0.7986667917680345,-1.7313432835820897,0.0002031521790971052,2.6100000000000003
90,16,13,0.45982887456571,0.310686209288664,1.89103594598475,26.0,0.359790076114786,0.0008114687584528,1.79,0.98,21.4,2346749.12,8337.9,1294,281.42,1287194.08,1799618.92,1.54,1.81,1.18,0,-3.64284317637808,-1.0,0.123905458211935,0.371813375111476,0.239363716983847,0.37,0.4,0.77,-0.0936587881843279,0.105524105777806,1.16,,1,SU,2,VTA,VTAcl,1.32,5.8,3.0,26.0,90,0.7289621300847414,0.45792426016948284,-3.3939393939393936,0.0002185828002163925,3.35
91,16,13,0.499459948683862,0.28235422175767,19.6759796927452,168.0,3.36397626813044,0.103596168592335,2.86,1.02,7.6,1644241.87,1909.38,4204,860.69,42340.31,1263977.92,0.52,0.55,1.06,0,-3.92665404684998,-1.0,0.580615682883686,0.389865654934766,0.0905789945492236,0.15,0.12,0.28,-0.316123136576738,0.347466413733692,1.55,,2,SU,2,VTA,VTA_c,9.88,1.35,2.0,7.6,91,0.6326648601737225,0.26532972034744484,0.8633603238866396,0.019922918450961783,1.07
92,16,13,0.184179864499345,0.137763736296551,1.62636762900108,18.0,0.326077027508024,0.0012580594433087,4.98,0.95,14.0,2724899.91,5895.24,2176,462.14,706528.77,1947321.1,1.01,1.26,1.24,0,-4.47223872419948,-1.0,0.353593032565649,0.315928851821753,0.162332619739601,0.15,0.34,0.49,-0.27071860651313,0.119629895620159,1.2,,2,SU,2,VTA,VTA_c,,,2.0,18.0,92,0.7387744882999021,0.47754897659980416,,0.000653671770687971,2.27
93,16,13,0.59784157205595,0.271502094297176,23.1317551861918,14.0,0.0601706528720512,0.0013487071205103,1.51,0.72,14.6,1416032.36,2943.04,3789,480.98,123117.56,856440.57,0.49,0.71,1.44,0,0.677330119138472,-1.0,0.885101759394312,0.66281724759292,0.0836506895345242,0.12,0.15,0.28,-0.471275439848575,0.332563449518582,2.09,,2,SU,2,VTA,VTA_c,1.26,0.03,2.0,14.0,93,0.5304753417244183,0.06095068344883678,0.9761904761904762,0.0038914699154213315,1.2
95,16,13,0.363620712980245,0.232247270297878,3.3225463213225,120.0,4.78160818652497,0.0648091133004926,2.25,1.15,1.4,2438141.34,4119.91,3724,591.65,360812.52,1656950.26,0.74,0.83,1.13,0,-6.8450999529884,-1.0,0.35606554291158,0.146039182301782,0.1136553582102,0.15,0.31,0.46,-0.271213108582317,0.114603918230178,1.1,,2,SU,2,VTA,VTA_c,,,2.0,1.4,95,0.7374274829319244,0.4748549658638489,,0.001637086810592141,1.5699999999999998
96,16,13,0.480694283525571,0.256522631441871,2.26131587158123,180.0,1.24380553656869,0.0010178692603483,1.67,0.79,15.8,1637639.63,5876.55,2500,278.63,436277.4,1139427.76,0.89,1.01,1.14,0,3.86998336800341,-0.99607032309417,1.94175696839541,0.0368900158239607,0.211603681322682,0.18,1.26,1.44,-0.489637881914929,0.0251941546077593,2.85,,2,SU,2,VTA,VTA_c,,,2.0,180.0,96,0.33904999316318823,-0.3219000136736234,,0.0006382456794835705,1.9
98,16,13,0.491590511540663,0.279356513750184,15.6238694019982,24.0,0.662189296434375,0.0065797011309884,1.05,0.77,21.8,2628073.91,7821.54,1961,335.96,1373184.69,1898193.15,1.29,1.41,1.1,0,-5.5394667506183,-1.0,0.111189126875957,0.180034038236623,0.17958300610659,0.37,0.4,0.77,-0.0925990939063297,0.0907718490951248,1.08,,2,SU,2,VTA,VTA_c,1.27,4.15,3.0,24.0,98,0.8474331820922252,0.6948663641844505,-2.2677165354330713,0.0002445977059027107,2.7
99,16,13,0.535171779735811,0.305291617471565,9.54544824769693,14.0,7.1806770417368,0.256972164920835,3.86,1.21,0.0,572988.52,2487.08,4506,230.29,21560.19,397265.06,0.61,0.55,0.9,0,-1.63100960877074,-1.0,0.849511956997184,0.0800026231184914,0.0860934254851498,0.12,0.12,0.25,-0.462377989249292,0.270000655779624,1.51,,2,SU,2,VTA,VTA_c,,,2.0,14.0,99,0.5406831765627361,0.08136635312547222,,0.010568376648885202,1.1600000000000001
100,16,13,0.390338119086734,0.199972986246208,4.34235042579676,30.0,1.21564143015877,0.0085394581861013,7.21,0.91,3.6,1285473.66,4038.72,3660,318.21,217833.73,887506.41,0.83,0.74,0.89,0,-5.02789325390045,-1.0,0.511683591149922,0.0318542373272358,0.108890145696054,0.15,0.15,0.31,-0.302336718229985,0.206370847465447,1.26,,2,SU,2,VTA,VTA_c,0.0,0.0,2.0,30.0,100,0.6615140931967849,0.32302818639356984,,0.0014586622516398432,1.5699999999999998
101,16,13,0.477257522116596,0.280378912884985,35.3873047125293,18.0,8.04450084294373,0.349226422320661,3.64,1.01,2.8,3054745.03,2058.21,4204,1483.45,144411.6,2300862.42,0.55,0.58,1.06,0,-4.77992878383773,-1.0,0.555885112199652,0.347345495466411,0.0942108738559337,0.12,0.15,0.28,-0.38897127804991,0.269469099093282,1.34,,2,SU,2,VTA,VTA_c,10.67,9.62,0.0,18.0,101,0.6427209773774605,0.28544195475492085,0.09840674789128401,0.010167925505354704,1.13
102,16,13,0.288660431836905,0.224798098120776,0.404801879985647,36.0,0.655173286752234,0.0006321112515802,1.99,1.05,6.8,2724140.16,6867.19,1996,396.63,1190068.56,1950797.99,1.26,1.29,1.02,0,5.73228283707475,-0.576170178355972,4.68040367943043,0.0467514576396073,0.686098920637616,0.58,0.92,1.51,-0.276661781988758,0.020764054533186,10.94,,2,SU,2,VTA,VTA_c,0.2,0.37,2.0,36.0,102,0.10960945169685168,-0.7807810966062966,-0.8499999999999999,0.0003331722786451236,2.55
103,16,13,0.740415379874685,0.251817286940329,0.132717735762824,34.0,3.12170801334888,0.0057915057915057,1.89,1.2,27.6,1469571.38,2659.09,3660,552.45,102663.64,1031653.22,0.58,0.77,1.32,0,-0.18032048532729,-1.0,0.468882015634054,0.837085643380877,0.0912397410648831,0.12,0.15,0.28,-0.367220503908511,0.367417128676175,2.0,,2,SU,2,VTA,VTA_c,0.0,12.59,2.0,34.0,103,0.544340435952486,0.0886808719049722,-inf,0.005352363182910727,1.35
124,16,13,0.514284087945177,0.291208797666108,1.11978991311254,38.0,1.05295706799466,0.0022841480127912,1.25,1.07,16.2,2388784.97,8980.39,1737,265.97,1382237.88,1762008.83,1.41,1.63,1.15,0,-4.29516849299381,-1.0,0.0604923815273661,0.274718204725211,0.198097609403803,0.46,0.37,0.83,-0.0706994921018243,0.106226517060434,1.16,,7,SU,2,SNc,SNc_l,5.02,2.54,1.0,38.0,124,0.7844871096161746,0.5689742192323494,0.4940239043824701,0.00019238282772232428,3.04
125,16,13,0.360184128167254,0.270518521446112,0.181559908268989,90.0,8.84483937115516,0.001410437235543,1.33,1.02,1.4,2105971.27,6744.36,1737,312.21,699529.08,1527010.38,1.23,1.38,1.13,0,-5.12569889451241,-1.0,0.116931557895523,0.288687387414804,0.185003734021383,0.31,0.34,0.65,-0.111693155789552,0.117153398855891,1.13,,7,SU,2,SNc,SNc_l,1.56,1.12,2.0,90.0,125,0.775983384151892,0.5519667683037842,0.28205128205128205,0.0004461154328290633,2.61
126,16,13,0.52339461154536,0.299342796718333,2.50757247955733,18.0,1.55536448496281,0.0076491585925548,1.57,1.05,19.8,2475120.04,8491.77,1461,291.44,1480957.09,1877624.64,1.51,1.75,1.16,0,-4.01934218495571,-1.0,0.0907202949526982,0.319228216905448,0.23078159784202,0.4,0.37,0.77,-0.0839015611502079,0.109935684742121,1.11,,7,SU,2,SNc,SNc_l,2.53,15.87,3.0,18.0,126,0.7580189592561392,0.5160379185122784,-5.2727272727272725,0.0001967529378746455,3.26
133,16,12,0.379914576160016,0.248594119775504,6.13525552356515,12.0,1.7011334216726,0.0224823485693051,2.7,1.04,12.2,1173395.56,3366.8,3536,348.42,95470.43,816882.55,0.58,0.71,1.21,0,-6.45735347520216,-1.0,0.246287823139236,0.316699700299796,0.0927066322693642,0.12,0.22,0.34,-0.311571955784807,0.188099957185686,1.18,,1,SU,3,VTA,VTAcl,,,2.0,12.0,133,0.7594746165525158,0.5189492331050315,,0.0036362365025253388,1.29
134,16,12,0.378848851132161,0.267994377238211,1.2105794725303,28.0,0.637465900623795,0.0009418412997409,1.72,1.04,24.2,2345218.81,8646.51,1229,271.2,1299139.23,1796326.46,1.54,1.84,1.2,0,-3.18430723329305,-1.0,0.135868688238723,0.439384671415413,0.239705599468254,0.37,0.43,0.8,-0.0946557240198935,0.102813190815387,1.22,,1,SU,3,VTA,VTAcl,,,2.0,28.0,134,0.6947413154099065,0.3894826308198129,,0.00020871003782846348,3.38
135,16,12,0.272217439484165,0.227472711865008,0.548294469196867,8.0,2.21120984278879,0.0067602704108164,1.94,1.1,13.4,2782103.53,9494.15,2333,293.0,1600959.42,1887921.23,1.26,1.72,1.37,0,-3.99398598097917,-1.0,0.0661558798484571,0.347073123898781,0.154796528032214,0.22,0.65,0.86,-0.152307982835494,0.0641463392332752,1.28,,1,SU,3,VTA,VTAcl,,,2.0,13.4,135,0.7423501978168335,0.4847003956336671,,0.00018298176873325194,2.98
136,16,12,0.211091788119021,0.151150540687885,2.74546201467911,10.0,0.971443828187103,0.0128724177307173,4.98,1.11,10.4,1877092.36,6859.61,4278,273.6,893417.8,1254219.76,1.01,1.14,1.12,0,5.5756415729347,-0.373764597176115,3.07857787020322,0.0671790927938049,0.683066173977951,0.74,1.29,2.03,-0.143847602807473,0.0104986592849981,15.89,,1,SU,3,VTA,VTAcl,,,2.0,10.0,136,0.10826405569776477,-0.7834718886044704,,0.0003061459470237713,2.15
138,16,12,0.224834311828473,0.154927213215003,5.52056156823373,22.0,0.0460069668200528,0.0003097413659594,5.25,0.79,20.2,1529162.59,4045.56,3132,377.89,198761.78,1046541.78,0.74,0.8,1.08,0,-6.7369787194543,-1.0,0.317703029836348,0.154477594436652,0.11815948928719,0.18,0.15,0.34,-0.21961717163939,0.23089551888733,1.1,,2,SU,3,VTA,VTA_c,,,2.0,22.0,138,0.7588963350294451,0.5177926700588902,,0.0018976128663866921,1.54
139,16,12,0.39651877491013,0.287220121539664,7.51938558431836,14.0,6.55026762375005,0.219632366875118,3.59,1.26,0.0,2342086.77,4595.18,2679,509.57,501597.87,1682238.56,0.86,0.86,1.0,0,-3.29814906354193,-1.0,0.71000314626719,0.146457880670317,0.152717333263608,0.15,0.61,0.77,-0.342000629253438,0.0573228940335158,1.36,,2,SU,3,VTA,VTA_c,,,2.0,14.0,139,0.5847942456614339,0.16958849132286785,,0.0010148624764452802,1.72
140,16,12,0.573350387506326,0.278590232107046,21.1346999579248,22.0,0.0286092617775752,0.0003370998624632,1.02,0.59,21.2,3023120.86,7502.36,1928,402.9,1396214.54,2183564.7,1.26,1.38,1.1,0,-5.57081494980462,-1.0,0.0965967420886265,0.189518041246314,0.178709781023547,0.34,0.34,0.68,-0.0996906129171477,0.108138003749665,1.07,,2,SU,3,VTA,VTA_c,,,2.0,22.0,140,0.8406766146667712,0.6813532293335425,,0.00028848272151033716,2.6399999999999997
141,16,12,0.521200348741559,0.29542664333812,7.24352849170788,120.0,4.64089310153028,0.116378801589487,3.39,1.27,1.4,2300444.03,2489.08,4061,923.84,137514.55,1671329.95,0.58,0.65,1.11,0,-6.03908787690698,-1.0,0.416862310479381,0.359440287785865,0.0984426467285352,0.15,0.12,0.28,-0.283372462095877,0.339860071946466,1.34,,2,SU,3,VTA,VTA_c,,,2.0,120.0,141,0.7057848829796737,0.4115697659593474,,0.006673293441219593,1.23
142,16,12,0.566580886188556,0.290108529681449,9.98015623999141,64.0,1.80504496017651,0.0432895488292404,2.86,1.0,7.8,2004875.25,2415.84,3991,829.54,106716.5,1489833.45,0.58,0.61,1.05,0,-5.18136323644447,-1.0,0.509412275120643,0.294084430672339,0.0950533496880247,0.15,0.12,0.28,-0.301882455024129,0.323521107668085,1.37,,2,SU,3,VTA,VTA_c,,,2.0,7.8,142,0.6625095187595933,0.32501903751918654,,0.007713347697414057,1.19
143,16,12,0.504295470215421,0.288940735553886,6.69637392785238,68.0,0.0,0.0,0.63,0.62,50.0,3646220.14,6917.75,1737,527.01,1436385.16,2683449.6,1.11,1.35,1.22,0,3.97920214588248,-1.0,2.5411076471328,0.0834687733772314,0.376050495144835,0.31,1.11,1.41,-0.354110764713279,0.0300963548160342,2.88,,2,SU,3,VTA,VTA_c,,,2.0,68.0,143,0.2823975150288611,-0.4352049699422777,,0.0003667656318896652,2.46
144,16,12,0.462886464235403,0.284697819060038,49.6066856218847,16.0,7.75075668600433,0.336199963233604,2.81,0.96,3.0,2933702.97,2413.14,4132,1215.22,188893.27,2123889.46,0.58,0.61,1.05,0,-5.61986131319479,-1.0,0.492499186197799,0.330130445216733,0.0989763130346185,0.15,0.12,0.28,-0.298499837239561,0.332532611304183,1.25,,2,SU,3,VTA,VTA_c,,,2.0,16.0,144,0.6700171157530341,0.3400342315060684,,0.006392244765081244,1.19
145,16,12,0.600922367037255,0.300600533902613,3.41031180503062,8.0,1.58980866678212,0.0217282299849574,2.2,1.06,10.4,1528592.46,3703.86,2415,412.59,188244.72,1144193.6,0.92,0.86,0.93,0,-2.90514980522606,-1.0,0.662745332628126,0.110929302838942,0.134856440242335,0.22,0.18,0.4,-0.237535047518304,0.18515488380649,1.33,,2,SU,3,VTA,VTA_c,,,2.0,8.0,145,0.6014150094887986,0.20283001897759723,,0.0021869812518793995,1.78
146,16,12,0.546428139685996,0.258987287293616,0.640626801847483,164.0,1.76896787423103,0.0004450378282153,1.16,0.93,22.0,2071270.83,5890.01,2176,351.6,529625.52,1459636.71,0.89,1.08,1.21,0,3.31660133505087,-1.0,1.86895161292176,0.0249135291250146,0.238115600952749,0.18,0.8,0.98,-0.478158602153625,0.0394197511201929,2.66,,2,SU,3,VTA,VTA_c,,,2.0,164.0,146,0.3485593815859422,-0.3028812368281157,,0.0006634248663413998,1.9700000000000002
147,16,12,0.48891865251305,0.274270987658266,24.3346992274734,18.0,0.123193532639252,0.0022133480109145,0.91,0.66,15.6,3234921.76,7659.67,1737,422.28,1549469.37,2405322.95,1.32,1.57,1.19,0,-4.54897386408339,-1.0,0.114399096681107,0.308922309507496,0.197368098252575,0.25,0.37,0.61,-0.139299887085138,0.109076859125624,1.14,,2,SU,3,VTA,VTA_c,,,2.0,18.0,147,0.7639872838413663,0.5279745676827325,,0.0002724577553534145,2.89
166,16,12,0.380425688315597,0.262361258714839,1.64260359690787,18.0,0.84025974025974,0.0032968939788304,1.98,1.06,21.2,2196354.94,9307.44,1272,235.95,1341690.17,1651877.93,1.54,1.84,1.2,0,-3.60765296128506,-1.0,0.0915812552405878,0.331892503924067,0.222588036582002,0.34,0.46,0.8,-0.099234659567326,0.0887928335949378,1.18,,7,SU,2,SNc,SNc_l,,,2.0,18.0,166,0.7508113432981761,0.5016226865963521,,0.0001758293519169297,3.38
167,16,12,0.472300480152675,0.280176524356464,15.2083320881649,14.0,0.229861450865258,0.0071393771315069,5.48,0.55,13.0,2122207.67,5027.25,2774,422.06,421283.33,1483507.24,0.83,1.04,1.26,0,-5.4107449470641,-1.0,0.147747939498541,0.337404904509773,0.131877502597199,0.18,0.22,0.4,-0.191291323249755,0.191057843501395,1.16,,7,SU,2,SNc,SNc_l,,,2.0,14.0,167,0.7477167136354647,0.4954334272709294,,0.001000840895109261,1.87
168,16,12,0.436485510319871,0.274626161071011,0.522931575351482,110.0,1.43429827640354,0.0016357688113413,1.31,1.11,6.4,2038639.39,9382.5,1146,217.26,1121646.02,1565206.4,1.72,2.09,1.21,0,-3.15323398221622,-1.0,0.124673446749407,0.368755583678982,0.257663496821943,0.37,0.52,0.89,-0.0937227872291176,0.0805150343340578,1.22,,7,SU,2,SNc,SNc_l,,,2.0,110.0,168,0.7305906269344087,0.4611812538688175,,0.00019365996184490502,3.8099999999999996
843,16,16,0.470158935240071,0.294023963593602,4.36326641970992,52.0,1.08349282296651,0.0031246014538961,1.19,0.9,17.6,2676106.22,8506.83,1272,314.55,1513092.12,2040406.86,1.54,1.84,1.2,0,-3.79966925665265,-1.0,0.147403337407124,0.330926036360001,0.245472695520823,0.28,0.46,0.74,-0.127489259711902,0.0887284024239999,1.17,,1,SU,1,VTA,VTAcl,,,2.0,52.0,843,0.7513565537683349,0.5027131075366699,,0.00020784235079392109,3.38
